,postal_code,state_id,oportunidad
8026,68135,NE,C
8027,68022,NE,A
8028,68105,NE,C
8029,68118,NE,C
8030,68107,NE,C
8031,68131,NE,C
8032,68104,NE,C
8033,68102,NE,C
8034,68137,NE,C
8035,68111,NE,C
8036,69347,NE,A
8037,69360,NE,A
8038,68770,NE,A
8039,69142,NE,A
8040,69166,NE,A
8041,68850,NE,A
8042,69138,NE,A
8043,69130,NE,A
8044,68466,NE,A
8045,68422,NE,A
8046,68310,NE,A
8047,68318,NE,A
8048,68853,NE,A
8049,68871,NE,A
8050,68638,NE,A
8051,68640,NE,A
8052,68450,NE,A
8053,68071,NE,C
8054,68047,NE,C
8055,69145,NE,A
8056,69352,NE,A
8057,69356,NE,A
8058,69341,NE,A
8059,68637,NE,A
8060,68901,NE,A
8061,68843,NE,A
8062,68818,NE,A
8063,68846,NE,A
8064,68970,NE,A
8065,68930,NE,A
8066,68939,NE,A
8067,68960,NE,A
8068,68779,NE,C
8069,68978,NE,A
8070,68961,NE,A
8071,68467,NE,A
8072,68460,NE,A
8073,68505,NE,A
8074,68503,NE,A
8075,68462,NE,A
8076,68510,NE,A
8077,68524,NE,A
8078,68504,NE,A
8079,68526,NE,A
8080,68339,NE,A
8081,68502,NE,A
8082,68428,NE,A
8083,68372,NE,A
8084,68521,NE,A
8085,68368,NE,A
8086,68402,NE,A
8087,68358,NE,A
8088,68508,NE,C
8089,68522,NE,A
8090,68506,NE,A
8091,68528,NE,A
8092,68516,NE,A
8093,68588,NE,A
8094,68507,NE,A
8095,68512,NE,A
8096,68823,NE,A
8097,68661,NE,A
8098,68330,NE,A
8099,68405,NE,A
8100,68434,NE,A
8101,68313,NE,A
8102,68370,NE,A
8103,68315,NE,A
8104,68340,NE,A
8105,68362,NE,A
8106,68322,NE,A
8107,68410,NE,A
8108,68446,NE,A
8109,68792,NE,A
8110,68361,NE,A
8111,68365,NE,A
8112,68351,NE,A
8113,68416,NE,A
8114,68406,NE,A
8115,68828,NE,A
8116,68822,NE,A
8117,68814,NE,A
8118,68825,NE,A
8119,69120,NE,A
8120,68845,NE,A
8121,68849,NE,A
8122,68847,NE,A
8123,68840,NE,A
8124,68869,NE,A
8125,68716,NE,A
8126,68788,NE,A
8127,68791,NE,A
8128,69301,NE,A
8129,68136,NE,A
8130,68123,NE,A
8131,68138,NE,A
8132,68005,NE,A
8133,68133,NE,A
8134,68128,NE,A
8135,68046,NE,A
8136,68157,NE,A
8137,68028,NE,A
8138,68059,NE,A
8139,68801,NE,A
8140,68803,NE,A
8141,68937,NE,A
8142,68713,NE,A
8143,68763,NE,A
8144,69343,NE,A
8145,69216,NE,A
8146,69201,NE,A
8147,68321,NE,A
8148,68421,NE,A
8149,68305,NE,A
8150,68061,NE,A
8151,68038,NE,A
8152,68045,NE,A
8153,69044,NE,A
8154,69024,NE,A
8155,68030,NE,A
8156,68776,NE,A
8157,68731,NE,A
8158,68025,NE,A
8159,68057,NE,A
8160,68649,NE,A
8161,68664,NE,A
8162,68959,NE,A
8163,68769,NE,A
8164,68767,NE,A
8165,68765,NE,A
8166,68359,NE,A
8167,68465,NE,A
8168,68333,NE,A
8169,69001,NE,A
8170,68440,NE,A
8171,68352,NE,A
8172,69154,NE,A
8173,69147,NE,A
8174,69045,NE,A
8175,69033,NE,A
8176,68729,NE,A
8177,68786,NE,A
8178,68789,NE,A
8179,68783,NE,A
8180,68760,NE,A
8181,68015,NE,A
8182,68070,NE,A
8183,68050,NE,A
8184,68073,NE,A
8185,68003,NE,A
8186,68066,NE,A
8187,68040,NE,A
8188,68017,NE,A
8189,68065,NE,A
8190,69334,NE,A
8191,69336,NE,A
8192,68787,NE,A
8193,68740,NE,A
8194,68714,NE,A
8195,68663,NE,A
8196,68826,NE,A
8197,68827,NE,A
8198,68864,NE,A
8199,68948,NE,A
8200,68420,NE,A
8201,68447,NE,A
8202,68380,NE,A
8203,69217,NE,A
8204,69210,NE,A
8205,68431,NE,A
8206,68376,NE,A
8207,68355,NE,A
8208,68433,NE,A
8209,69028,NE,A
8210,69022,NE,A
8211,69025,NE,A
8212,69153,NE,A
8213,69146,NE,A
8214,68722,NE,A
8215,69346,NE,A
8216,69357,NE,A
8217,69361,NE,A
8218,69165,NE,A
8219,69101,NE,A
8220,68636,NE,A
8221,68781,NE,A
8222,68764,NE,A
8223,03055,NH,C
8224,03110,NH,C
8225,03086,NH,C
8226,03102,NH,C
8227,03031,NH,C
8228,03103,NH,C
8229,03054,NH,C
8230,03104,NH,C
8231,03109,NH,C
8232,03076,NH,C
8233,03045,NH,C
8234,03062,NH,C
8235,03051,NH,C
8236,03060,NH,C
8237,03064,NH,C
8238,03071,NH,C
8239,03052,NH,C
8240,03063,NH,C
8241,03458,NH,C
8242,03101,NH,C
8243,03440,NH,C
8244,03048,NH,C
8245,03244,NH,C
8246,03033,NH,C
8247,03281,NH,C
8248,03276,NH,A
8249,03278,NH,A
8250,03106,NH,A
8251,03235,NH,A
8252,03242,NH,A
8253,03229,NH,A
8254,03046,NH,A
8255,03303,NH,A
8256,03263,NH,A
8257,03257,NH,A
8258,03275,NH,A
8259,03234,NH,A
8260,03301,NH,A
8261,03258,NH,A
8262,03221,NH,A
8263,03255,NH,A
8264,03216,NH,A
8265,03886,NH,A
8266,03814,NH,A
8267,03254,NH,A
8268,03846,NH,A
8269,03890,NH,A
8270,03872,NH,A
8271,03864,NH,A
8272,03860,NH,A
8273,03894,NH,A
8274,03830,NH,A
8275,03818,NH,A
8276,03227,NH,A
8277,03838,NH,A
8278,03603,NH,A
8279,03753,NH,A
8280,03782,NH,A
8281,03743,NH,A
8282,03773,NH,A
8283,03280,NH,A
8284,03865,NH,C
8285,03858,NH,C
8286,03842,NH,C
8287,03874,NH,C
8288,03856,NH,C
8289,03034,NH,C
8290,03862,NH,C
8291,03811,NH,C
8292,03079,NH,C
8293,03087,NH,C
8294,03848,NH,C
8295,03077,NH,C
8296,03053,NH,C
8297,03840,NH,C
8298,03844,NH,C
8299,03857,NH,C
8300,03261,NH,C
8301,03042,NH,C
8302,03870,NH,C
8303,03801,NH,C
8304,03873,NH,C
8305,03826,NH,C
8306,03841,NH,C
8307,03032,NH,C
8308,03037,NH,C
8309,03038,NH,C
8310,03854,NH,C
8311,03833,NH,C
8312,03885,NH,C
8313,03867,NH,A
8314,03824,NH,A
8315,03825,NH,A
8316,03835,NH,A
8317,03851,NH,A
8318,03839,NH,A
8319,03878,NH,A
8320,03868,NH,A
8321,03820,NH,A
8322,03461,NH,A
8323,03455,NH,A
8324,03451,NH,A
8325,03452,NH,A
8326,03431,NH,A
8327,03446,NH,A
8328,03470,NH,A
8329,03444,NH,A
8330,03465,NH,A
8331,03608,NH,A
8332,03585,NH,C
8333,03240,NH,C
8334,03748,NH,C
8335,03222,NH,C
8336,03279,NH,C
8337,03755,NH,C
8338,03264,NH,C
8339,03251,NH,C
8340,03574,NH,C
8341,03766,NH,C
8342,03785,NH,C
8343,03262,NH,C
8344,03217,NH,C
8345,03223,NH,C
8346,03561,NH,C
8347,03580,NH,C
8348,03215,NH,C
8349,03768,NH,C
8350,03784,NH,C
8351,03774,NH,C
8352,03584,NH,A
8353,03590,NH,A
8354,03576,NH,A
8355,03598,NH,A
8356,03570,NH,A
8357,03592,NH,A
8358,03225,NH,A
8359,03226,NH,A
8360,03237,NH,A
8361,03246,NH,A
8362,03810,NH,A
8363,03249,NH,A
8364,03256,NH,A
8365,03253,NH,A
8366,03220,NH,A
8367,03269,NH,A
8368,07305,NJ,C
8369,07302,NJ,D
8370,07029,NJ,C
8371,07086,NJ,C
8372,07030,NJ,D
8373,07047,NJ,C
8374,07094,NJ,C
8375,07310,NJ,C
8376,07087,NJ,D
8377,07002,NJ,C
8378,07307,NJ,C
8379,07032,NJ,C
8380,07306,NJ,C
8381,07304,NJ,C
8382,07093,NJ,D
8383,08030,NJ,C
8384,08104,NJ,C
8385,08059,NJ,C
8386,08083,NJ,C
8387,08081,NJ,E
8388,08091,NJ,C
8389,08110,NJ,C
8390,08009,NJ,C
8391,08106,NJ,C
8392,08004,NJ,C
8393,08043,NJ,E
8394,08108,NJ,E
8395,08002,NJ,E
8396,08007,NJ,C
8397,08078,NJ,C
8398,08045,NJ,C
8399,08029,NJ,C
8400,08033,NJ,E
8401,08035,NJ,C
8402,08049,NJ,C
8403,08021,NJ,E
8404,08103,NJ,C
8405,08089,NJ,A
8406,08031,NJ,C
8407,08026,NJ,C
8408,08003,NJ,E
8409,08105,NJ,C
8410,08109,NJ,E
8411,08034,NJ,E
8412,08102,NJ,C
8413,08107,NJ,C
8414,08084,NJ,C
8415,08012,NJ,E
8416,08810,NJ,C
8417,08863,NJ,C
8418,07001,NJ,C
8419,08904,NJ,C
8420,08859,NJ,C
8421,08828,NJ,C
8422,07095,NJ,C
8423,08852,NJ,C
8424,08861,NJ,C
8425,08830,NJ,C
8426,08820,NJ,C
8427,07080,NJ,C
8428,08840,NJ,C
8429,08882,NJ,C
8430,08512,NJ,C
8431,08884,NJ,C
8432,08850,NJ,C
8433,08857,NJ,C
8434,08816,NJ,C
8435,07008,NJ,C
8436,08901,NJ,E
8437,08536,NJ,C
8438,08817,NJ,C
8439,08854,NJ,C
8440,07067,NJ,C
8441,08824,NJ,C
8442,08872,NJ,C
8443,08879,NJ,C
8444,08902,NJ,C
8445,08831,NJ,C
8446,08846,NJ,C
8447,07747,NJ,C
8448,08837,NJ,C
8449,07720,NJ,C
8450,07728,NJ,C
8451,07735,NJ,C
8452,07740,NJ,C
8453,07723,NJ,C
8454,07734,NJ,C
8455,08736,NJ,C
8456,07753,NJ,C
8457,07716,NJ,C
8458,07758,NJ,C
8459,07704,NJ,C
8460,07718,NJ,C
8461,08730,NJ,C
8462,07732,NJ,C
8463,07712,NJ,C
8464,07762,NJ,C
8465,08535,NJ,C
8466,07724,NJ,C
8467,08501,NJ,C
8468,07757,NJ,C
8469,07764,NJ,C
8470,07750,NJ,C
8471,07727,NJ,C
8472,07760,NJ,C
8473,07722,NJ,C
8474,07719,NJ,C
8475,07746,NJ,C
8476,07748,NJ,C
8477,07738,NJ,C
8478,07751,NJ,C
8479,07711,NJ,C
8480,08750,NJ,C
8481,07755,NJ,C
8482,07721,NJ,C
8483,07730,NJ,C
8484,07717,NJ,C
8485,07739,NJ,C
8486,07701,NJ,C
8487,07733,NJ,C
8488,07756,NJ,C
8489,07731,NJ,C
8490,08510,NJ,C
8491,07726,NJ,C
8492,07702,NJ,C
8493,08641,NJ,C
8494,08052,NJ,E
8495,08562,NJ,C
8496,08505,NJ,E
8497,08046,NJ,C
8498,08068,NJ,C
8499,08554,NJ,C
8500,08054,NJ,E
8501,08036,NJ,C
8502,08075,NJ,E
8503,08016,NJ,E
8504,08055,NJ,E
8505,08060,NJ,E
8506,08518,NJ,C
8507,08048,NJ,C
8508,08053,NJ,E
8509,08640,NJ,C
8510,08511,NJ,C
8511,08077,NJ,E
8512,08065,NJ,C
8513,08041,NJ,C
8514,08015,NJ,C
8515,08057,NJ,E
8516,08088,NJ,C
8517,08022,NJ,C
8518,08224,NJ,C
8519,08010,NJ,C
8520,07432,NJ,C
8521,07022,NJ,C
8522,07631,NJ,C
8523,07632,NJ,C
8524,07423,NJ,C
8525,07020,NJ,C
8526,07644,NJ,C
8527,07643,NJ,C
8528,07677,NJ,C
8529,07071,NJ,C
8530,07670,NJ,C
8531,07458,NJ,C
8532,07627,NJ,C
8533,07446,NJ,C
8534,07626,NJ,C
8535,07010,NJ,C
8536,07652,NJ,C
8537,07660,NJ,C
8538,07666,NJ,C
8539,07607,NJ,C
8540,07630,NJ,C
8541,07463,NJ,C
8542,07663,NJ,C
8543,07646,NJ,C
8544,07606,NJ,C
8545,07647,NJ,C
8546,07075,NJ,C
8547,07401,NJ,C
8548,07070,NJ,C
8549,07452,NJ,C
8550,07024,NJ,C
8551,07645,NJ,C
8552,07031,NJ,C
8553,07675,NJ,C
8554,07407,NJ,C
8555,07417,NJ,C
8556,07074,NJ,C
8557,07642,NJ,C
8558,07640,NJ,C
8559,07657,NJ,C
8560,07661,NJ,C
8561,07073,NJ,C
8562,07608,NJ,C
8563,07621,NJ,C
8564,07650,NJ,C
8565,07481,NJ,C
8566,07641,NJ,C
8567,07656,NJ,C
8568,07026,NJ,C
8569,07603,NJ,C
8570,07628,NJ,C
8571,07649,NJ,C
8572,07662,NJ,C
8573,07604,NJ,C
8574,07676,NJ,C
8575,07648,NJ,C
8576,07436,NJ,C
8577,07072,NJ,C
8578,07450,NJ,C
8579,07430,NJ,C
8580,07410,NJ,C
8581,07624,NJ,C
8582,07601,NJ,C
8583,07605,NJ,C
8584,07057,NJ,C
8585,07504,NJ,C
8586,07503,NJ,C
8587,07456,NJ,A
8588,07465,NJ,A
8589,07512,NJ,C
8590,07420,NJ,A
8591,07403,NJ,A
8592,07435,NJ,A
8593,07012,NJ,C
8594,07501,NJ,C
8595,07513,NJ,C
8596,07508,NJ,C
8597,07424,NJ,C
8598,07011,NJ,C
8599,07522,NJ,C
8600,07480,NJ,A
8601,07442,NJ,C
8602,07506,NJ,C
8603,07470,NJ,C
8604,07514,NJ,C
8605,07505,NJ,C
8606,07502,NJ,C
8607,07013,NJ,C
8608,07055,NJ,E
8609,07014,NJ,A
8610,07524,NJ,C
8611,07088,NJ,C
8612,07083,NJ,C
8613,07062,NJ,C
8614,07974,NJ,C
8615,07027,NJ,C
8616,07922,NJ,C
8617,07081,NJ,C
8618,07076,NJ,C
8619,07203,NJ,C
8620,07066,NJ,C
8621,07206,NJ,C
8622,07065,NJ,C
8623,07016,NJ,C
8624,07204,NJ,C
8625,07033,NJ,C
8626,07208,NJ,C
8627,07901,NJ,C
8628,07090,NJ,C
8629,07201,NJ,C
8630,07202,NJ,C
8631,07060,NJ,C
8632,07036,NJ,C
8633,07092,NJ,C
8634,07023,NJ,C
8635,07063,NJ,C
8636,07205,NJ,C
8637,07444,NJ,C
8638,07936,NJ,C
8639,07960,NJ,C
8640,07927,NJ,C
8641,07847,NJ,C
8642,07928,NJ,C
8643,07850,NJ,C
8644,07440,NJ,C
8645,07834,NJ,C
8646,07885,NJ,C
8647,07045,NJ,C
8648,07852,NJ,C
8649,07950,NJ,C
8650,07054,NJ,C
8651,07836,NJ,C
8652,07034,NJ,C
8653,07980,NJ,C
8654,07853,NJ,C
8655,07933,NJ,C
8656,07801,NJ,C
8657,07405,NJ,C
8658,07058,NJ,C
8659,07828,NJ,C
8660,07005,NJ,C
8661,07930,NJ,C
8662,07082,NJ,C
8663,07869,NJ,C
8664,07946,NJ,C
8665,07438,NJ,C
8666,07981,NJ,C
8667,07866,NJ,C
8668,07849,NJ,C
8669,07857,NJ,C
8670,07046,NJ,C
8671,07856,NJ,C
8672,07945,NJ,C
8673,07035,NJ,C
8674,07940,NJ,C
8675,07932,NJ,C
8676,07803,NJ,C
8677,07457,NJ,C
8678,07876,NJ,C
8679,08638,NJ,C
8680,08629,NJ,C
8681,08628,NJ,C
8682,08550,NJ,C
8683,08542,NJ,C
8684,08520,NJ,C
8685,08540,NJ,C
8686,08525,NJ,C
8687,08608,NJ,C
8688,08610,NJ,C
8689,08609,NJ,C
8690,08619,NJ,C
8691,08618,NJ,C
8692,08691,NJ,C
8693,08611,NJ,E
8694,08560,NJ,C
8695,08620,NJ,C
8696,08534,NJ,C
8697,08690,NJ,C
8698,08648,NJ,C
8699,08758,NJ,A
8700,08724,NJ,A
8701,08742,NJ,A
8702,08753,NJ,A
8703,08731,NJ,A
8704,08755,NJ,A
8705,08050,NJ,A
8706,08527,NJ,A
8707,08533,NJ,A
8708,08757,NJ,A
8709,08752,NJ,A
8710,08008,NJ,A
8711,08722,NJ,A
8712,08733,NJ,A
8713,08721,NJ,A
8714,08006,NJ,A
8715,08734,NJ,A
8716,08723,NJ,A
8717,08005,NJ,A
8718,08751,NJ,A
8719,08735,NJ,A
8720,08087,NJ,A
8721,08701,NJ,A
8722,08759,NJ,A
8723,08311,NJ,A
8724,08340,NJ,A
8725,08349,NJ,A
8726,08323,NJ,A
8727,08327,NJ,A
8728,08332,NJ,A
8729,08302,NJ,A
8730,08352,NJ,A
8731,08360,NJ,A
8732,08345,NJ,A
8733,08361,NJ,A
8734,07832,NJ,A
8735,07838,NJ,A
8736,07823,NJ,A
8737,07863,NJ,A
8738,07865,NJ,A
8739,07825,NJ,A
8740,07820,NJ,A
8741,07840,NJ,C
8742,08886,NJ,A
8743,07882,NJ,A
8744,08865,NJ,C
8745,07109,NJ,C
8746,07107,NJ,C
8747,07018,NJ,C
8748,07042,NJ,C
8749,07104,NJ,C
8750,07103,NJ,C
8751,07114,NJ,C
8752,07108,NJ,C
8753,07044,NJ,C
8754,07110,NJ,C
8755,07112,NJ,C
8756,07052,NJ,C
8757,07079,NJ,C
8758,07111,NJ,C
8759,07106,NJ,C
8760,07039,NJ,C
8761,07068,NJ,C
8762,07041,NJ,C
8763,07003,NJ,C
8764,07017,NJ,C
8765,07043,NJ,C
8766,07078,NJ,C
8767,07040,NJ,C
8768,07006,NJ,C
8769,07009,NJ,C
8770,07102,NJ,C
8771,07050,NJ,C
8772,07105,NJ,C
8773,07028,NJ,C
8774,07004,NJ,C
8775,08823,NJ,C
8776,07934,NJ,C
8777,08873,NJ,C
8778,08558,NJ,C
8779,07921,NJ,C
8780,08880,NJ,C
8781,08553,NJ,C
8782,07920,NJ,C
8783,08876,NJ,C
8784,08869,NJ,C
8785,08807,NJ,C
8786,07924,NJ,C
8787,08835,NJ,C
8788,07059,NJ,C
8789,08836,NJ,C
8790,08502,NJ,C
8791,08844,NJ,C
8792,08812,NJ,C
8793,07069,NJ,C
8794,08805,NJ,C
8795,08028,NJ,E
8796,08061,NJ,A
8797,08322,NJ,A
8798,08062,NJ,A
8799,08328,NJ,A
8800,08063,NJ,A
8801,08090,NJ,A
8802,08074,NJ,A
8803,08056,NJ,A
8804,08344,NJ,A
8805,08020,NJ,A
8806,08097,NJ,A
8807,08096,NJ,E
8808,08051,NJ,A
8809,08086,NJ,A
8810,08071,NJ,A
8811,08094,NJ,E
8812,08312,NJ,A
8813,08093,NJ,A
8814,08066,NJ,A
8815,08080,NJ,E
8816,08027,NJ,A
8817,08085,NJ,A
8818,07848,NJ,A
8819,07860,NJ,A
8820,07822,NJ,A
8821,07462,NJ,A
8822,07461,NJ,A
8823,07843,NJ,A
8824,07419,NJ,A
8825,07460,NJ,A
8826,07874,NJ,A
8827,07821,NJ,A
8828,07871,NJ,A
8829,07416,NJ,A
8830,07827,NJ,A
8831,07422,NJ,A
8832,07826,NJ,A
8833,08310,NJ,A
8834,08330,NJ,A
8835,08240,NJ,A
8836,08232,NJ,A
8837,08401,NJ,E
8838,08317,NJ,A
8839,08225,NJ,A
8840,08402,NJ,A
8841,08201,NJ,A
8842,08326,NJ,A
8843,08205,NJ,A
8844,08244,NJ,A
8845,08403,NJ,A
8846,08221,NJ,A
8847,08215,NJ,A
8848,08203,NJ,A
8849,08234,NJ,A
8850,08037,NJ,A
8851,08406,NJ,A
8852,08241,NJ,A
8853,08223,NJ,A
8854,08202,NJ,A
8855,08243,NJ,A
8856,08242,NJ,A
8857,08251,NJ,A
8858,08260,NJ,A
8859,08247,NJ,A
8860,08248,NJ,A
8861,08230,NJ,A
8862,08226,NJ,A
8863,08270,NJ,A
8864,08204,NJ,A
8865,08210,NJ,A
8866,08809,NJ,C
8867,08833,NJ,C
8868,08802,NJ,C
8869,08858,NJ,C
8870,08822,NJ,C
8871,08887,NJ,C
8872,08551,NJ,C
8873,08826,NJ,C
8874,08829,NJ,C
8875,08827,NJ,C
8876,08889,NJ,C
8877,08825,NJ,C
8878,08559,NJ,C
8879,08530,NJ,E
8880,07830,NJ,C
8881,08804,NJ,C
8882,08848,NJ,C
8883,08069,NJ,C
8884,08343,NJ,C
8885,08067,NJ,A
8886,08079,NJ,C
8887,08318,NJ,C
8888,08098,NJ,C
8889,08070,NJ,C
8890,08001,NJ,A
8891,87525,NM,A
8892,87571,NM,A
8893,87529,NM,A
8894,87517,NM,A
8895,87557,NM,A
8896,87556,NM,A
8897,87514,NM,A
8898,87558,NM,A
8899,88426,NM,A
8900,87020,NM,A
8901,87321,NM,A
8902,87040,NM,A
8903,87051,NM,A
8904,87007,NM,A
8905,87021,NM,A
8906,88324,NM,A
8907,88345,NM,A
8908,88301,NM,A
8909,88312,NM,A
8910,88338,NM,A
8911,88316,NM,A
8912,87732,NM,A
8913,87004,NM,A
8914,87544,NM,A
8915,87083,NM,A
8916,87048,NM,A
8917,87144,NM,A
8918,87013,NM,A
8919,87024,NM,A
8920,87124,NM,A
8921,88103,NM,A
8922,88135,NM,A
8923,88101,NM,A
8924,87901,NM,A
8925,87942,NM,A
8926,87031,NM,A
8927,87002,NM,A
8928,88310,NM,A
8929,88081,NM,A
8930,88340,NM,A
8931,88330,NM,A
8932,88352,NM,A
8933,88337,NM,A
8934,88030,NM,A
8935,87323,NM,A
8936,87301,NM,A
8937,87313,NM,A
8938,88201,NM,A
8939,88232,NM,A
8940,88203,NM,A
8941,88230,NM,A
8942,88130,NM,A
8943,87565,NM,A
8944,87552,NM,A
8945,87701,NM,A
8946,88267,NM,A
8947,88252,NM,A
8948,88240,NM,C
8949,88260,NM,A
8950,87801,NM,A
8951,87825,NM,A
8952,87123,NM,A
8953,87107,NM,A
8954,87114,NM,A
8955,87113,NM,A
8956,87111,NM,A
8957,87104,NM,A
8958,87121,NM,A
8959,87117,NM,A
8960,87109,NM,A
8961,87105,NM,A
8962,87102,NM,A
8963,87110,NM,A
8964,87112,NM,A
8965,87108,NM,A
8966,87068,NM,A
8967,87120,NM,A
8968,87008,NM,A
8969,87106,NM,A
8970,88435,NM,A
8971,88353,NM,A
8972,88063,NM,A
8973,88003,NM,A
8974,88001,NM,A
8975,88005,NM,A
8976,87937,NM,A
8977,88011,NM,A
8978,88021,NM,A
8979,88012,NM,A
8980,88046,NM,A
8981,88007,NM,A
8982,88048,NM,A
8983,87015,NM,A
8984,87505,NM,A
8985,87501,NM,A
8986,87507,NM,A
8987,87506,NM,A
8988,87508,NM,A
8989,88401,NM,A
8990,87714,NM,A
8991,87740,NM,A
8992,87710,NM,A
8993,87718,NM,A
8994,87747,NM,A
8995,87527,NM,A
8996,87520,NM,A
8997,87530,NM,A
8998,87566,NM,A
8999,87528,NM,A
9000,87532,NM,A
9001,87510,NM,A
9002,87017,NM,A
9003,87582,NM,A
9004,88210,NM,C
9005,88256,NM,C
9006,88220,NM,C
9007,88255,NM,C
9008,87036,NM,A
9009,87016,NM,A
9010,87035,NM,A
9011,87063,NM,A
9012,87830,NM,A
9013,88045,NM,A
9014,88043,NM,A
9015,88061,NM,A
9016,88023,NM,A
9017,88026,NM,A
9018,87419,NM,A
9019,87410,NM,A
9020,87420,NM,A
9021,87417,NM,A
9022,87402,NM,A
9023,87413,NM,A
9024,87401,NM,A
9025,89310,NV,A
9026,89820,NV,A
9027,89406,NV,A
9028,89408,NV,A
9029,89706,NV,A
9030,89701,NV,A
9031,89030,NV,A
9032,89005,NV,A
9033,89027,NV,A
9034,89104,NV,C
9035,89148,NV,A
9036,89169,NV,A
9037,89129,NV,A
9038,89158,NV,A
9039,89084,NV,A
9040,89139,NV,A
9041,89142,NV,A
9042,89081,NV,A
9043,89102,NV,C
9044,89014,NV,C
9045,89106,NV,A
9046,89109,NV,E
9047,89122,NV,A
9048,89191,NV,A
9049,89015,NV,A
9050,89117,NV,C
9051,89156,NV,A
9052,89149,NV,A
9053,89044,NV,A
9054,89183,NV,A
9055,89123,NV,C
9056,89178,NV,A
9057,89031,NV,A
9058,89018,NV,A
9059,89119,NV,C
9060,89146,NV,C
9061,89107,NV,A
9062,89130,NV,A
9063,89120,NV,A
9064,89135,NV,A
9065,89110,NV,A
9066,89118,NV,A
9067,89124,NV,A
9068,89113,NV,A
9069,89011,NV,A
9070,89145,NV,A
9071,89052,NV,A
9072,89108,NV,C
9073,89166,NV,A
9074,89147,NV,C
9075,89131,NV,A
9076,89032,NV,A
9077,89019,NV,A
9078,89101,NV,C
9079,89086,NV,A
9080,89029,NV,A
9081,89012,NV,A
9082,89121,NV,C
9083,89103,NV,C
9084,89002,NV,A
9085,89128,NV,A
9086,89134,NV,A
9087,89115,NV,A
9088,89040,NV,A
9089,89141,NV,A
9090,89074,NV,A
9091,89020,NV,A
9092,89003,NV,A
9093,89061,NV,A
9094,89048,NV,A
9095,89049,NV,A
9096,89060,NV,A
9097,89815,NV,C
9098,89828,NV,C
9099,89801,NV,C
9100,89415,NV,A
9101,89318,NV,C
9102,89301,NV,C
9103,89438,NV,C
9104,89426,NV,C
9105,89445,NV,C
9106,89414,NV,C
9107,89419,NV,C
9108,89434,NV,E
9109,89440,NV,A
9110,89511,NV,B
9111,89502,NV,F
9112,89519,NV,A
9113,89501,NV,B
9114,89512,NV,E
9115,89439,NV,A
9116,89704,NV,A
9117,89442,NV,A
9118,89503,NV,E
9119,89508,NV,A
9120,89523,NV,E
9121,89441,NV,A
9122,89509,NV,E
9123,89506,NV,E
9124,89431,NV,B
9125,89433,NV,A
9126,89451,NV,A
9127,89436,NV,E
9128,89557,NV,A
9129,89521,NV,E
9130,89403,NV,A
9131,89447,NV,A
9132,89429,NV,A
9133,89444,NV,A
9134,89822,NV,C
9135,89013,NV,C
9136,89010,NV,C
9137,89448,NV,A
9138,89705,NV,A
9139,89410,NV,A
9140,89460,NV,A
9141,89449,NV,A
9142,89423,NV,A
9143,13325,NY,A
9144,13305,NY,A
9145,13312,NY,A
9146,13327,NY,A
9147,13368,NY,A
9148,13626,NY,A
9149,13648,NY,A
9150,13367,NY,A
9151,13343,NY,A
9152,13835,NY,C
9153,13812,NY,C
9154,13864,NY,C
9155,13743,NY,C
9156,13827,NY,C
9157,13736,NY,C
9158,14892,NY,C
9159,12150,NY,C
9160,12309,NY,C
9161,12308,NY,C
9162,12305,NY,C
9163,12302,NY,C
9164,12137,NY,C
9165,12307,NY,C
9166,12306,NY,C
9167,12056,NY,C
9168,12304,NY,C
9169,14445,NY,A
9170,14580,NY,A
9171,14472,NY,A
9172,14464,NY,A
9173,14467,NY,A
9174,14605,NY,A
9175,14614,NY,A
9176,14514,NY,A
9177,14468,NY,A
9178,14610,NY,A
9179,14534,NY,A
9180,14621,NY,C
9181,14609,NY,C
9182,14611,NY,A
9183,14526,NY,A
9184,14511,NY,A
9185,14604,NY,C
9186,14608,NY,A
9187,14623,NY,A
9188,14612,NY,A
9189,14606,NY,A
9190,14543,NY,A
9191,14622,NY,A
9192,14620,NY,A
9193,14607,NY,C
9194,14615,NY,A
9195,14613,NY,A
9196,14616,NY,A
9197,14559,NY,A
9198,14618,NY,A
9199,14617,NY,A
9200,14506,NY,A
9201,14420,NY,A
9202,14546,NY,A
9203,14624,NY,A
9204,14626,NY,A
9205,14428,NY,A
9206,14450,NY,A
9207,10920,NY,A
9208,10989,NY,A
9209,10976,NY,A
9210,10911,NY,A
9211,10927,NY,C
9212,10993,NY,A
9213,10956,NY,A
9214,10962,NY,A
9215,10983,NY,A
9216,10980,NY,A
9217,10923,NY,A
9218,10954,NY,A
9219,10960,NY,C
9220,10994,NY,A
9221,10970,NY,A
9222,10913,NY,A
9223,10968,NY,A
9224,10952,NY,A
9225,10974,NY,A
9226,10901,NY,A
9227,10977,NY,C
9228,10965,NY,A
9229,14432,NY,A
9230,14561,NY,A
9231,14560,NY,A
9232,14564,NY,C
9233,14532,NY,A
9234,14512,NY,A
9235,14456,NY,C
9236,14463,NY,A
9237,14424,NY,C
9238,14548,NY,A
9239,14466,NY,A
9240,14425,NY,C
9241,14469,NY,A
9242,14504,NY,C
9243,10518,NY,C
9244,10553,NY,C
9245,10604,NY,C
9246,10590,NY,C
9247,10601,NY,C
9248,10536,NY,C
